original input:
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105, 20105, 20105, 20105, 20105
20105

scheme 1 (division) - modulo: 120, bucket size: 1, linear
# of collisions: 7260, # of comparisons: 7380, records inserted: 120, load factor: 1.0
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
20105,  20105,  20105,  20105,  20105
error: hash table is full
items unable to be stored in the hash table:
20105

scheme 2 (division) - modulo: 120, bucket size: 1, quadratic
# of collisions: 1706, # of comparisons: 1754, records inserted: 48, load factor: 0.4
20105,  None,  None,  20105,  None
20105,  20105,  None,  20105,  None
